 -----Test Name  T3-2015 Blonde Monent,,,,,,,,,,
 -----Measure Parameters    PTVEC,,,,,,,,,,
 -----Test Code  T3,,,,,,,,,,
 -----Scan Type   Linear,,,,,,,,,,
 -----Periods  00_00:10:00.00,,,,,,,,,,
 -----Memory Wrap  True,,,,,,,,,,
 -----Broadcast Normal Log  False,,,,,,,,,,
 -----Broadcast Alarm Log  False,,,,,,,,,,
 -----Alarm Scan  Disabled,,,,,,,,,,
 -----Scanned Upto =  30000,,,,,,,,,,
 -----Firmware Version  2.4,,,,,,,,,,
 -----TruWare v1.78,,,,,,,,,,
 ,,,,,,,,,,
 ,,,,,,,,,,
ID,Name,Address,Time of Acquisition,Elapsed(Sec),Level(cmH2O),Temperature ('C),Battery Voltage(Volt),Supply Voltage(Volt),Conductivity(uS/cm),Scan No
0,1404704,0,'11/19/2015 03:25:00.00 PM,15362700,26.61506929,9.817,3.517,0,134.5,23521
0,1404704,0,'11/19/2015 03:40:00.00 PM,15363600,26.54312507,9.828,3.517,0,134.3,23522
0,1404704,0,'11/19/2015 03:55:00.00 PM,15364500,26.50317951,9.823,3.517,0,134.1,23523
0,1404704,0,'11/19/2015 04:10:00.00 PM,15365400,26.51464276,9.83,3.517,0,134,23524
0,1404704,0,'11/19/2015 04:25:00.00 PM,15366300,26.42666406,9.82,3.517,0,133.8,23525
0,1404704,0,'11/19/2015 04:40:00.00 PM,15367200,26.46857877,9.827,3.518,0,133.6,23526
0,1404704,0,'11/19/2015 04:55:00.00 PM,15368100,26.35886912,9.828,3.517,0,133.3,23527
0,1404704,0,'11/19/2015 05:10:00.00 PM,15369000,26.31892355,9.821,3.517,0,133.3,23528
0,1404704,0,'11/19/2015 05:25:00.00 PM,15369900,26.32701113,9.823,3.517,0,133.1,23529
0,1404704,0,'11/19/2015 05:40:00.00 PM,15370800,26.3053505,9.824,3.518,0,132.9,23530
0,1404704,0,'11/19/2015 05:55:00.00 PM,15371700,26.24388497,9.833,3.517,0,132.7,23531
0,1404704,0,'11/19/2015 06:10:00.00 PM,15372600,26.16441579,9.831,3.518,0,132.6,23532
0,1404704,0,'11/19/2015 06:25:00.00 PM,15373500,26.19845392,9.823,3.517,0,132.5,23533
0,1404704,0,'11/19/2015 06:40:00.00 PM,15374400,26.0551281,9.833,3.518,0,132.4,23534
0,1404704,0,'11/19/2015 06:55:00.00 PM,15375300,26.12264173,9.825,3.517,0,132.1,23535
0,1404704,0,'11/19/2015 07:10:00.00 PM,15376200,26.17201108,9.818,3.517,0,132.1,23536
0,1404704,0,'11/19/2015 07:25:00.00 PM,15377100,26.05899607,9.827,3.517,0,132,23537
0,1404704,0,'11/19/2015 07:40:00.00 PM,15378000,26.0134947,9.818,3.518,0,131.8,23538
0,1404704,0,'11/19/2015 07:55:00.00 PM,15378900,26.00758725,9.814,3.517,0,131.7,23539
0,1404704,0,'11/19/2015 08:10:00.00 PM,15379800,25.98937264,9.823,3.517,0,131.4,23540
0,1404704,0,'11/19/2015 08:25:00.00 PM,15380700,25.95329504,9.826,3.517,0,131.2,23541
0,1404704,0,'11/19/2015 08:40:00.00 PM,15381600,25.86489438,9.815,3.517,0,131.1,23542
0,1404704,0,'11/19/2015 08:55:00.00 PM,15382500,25.86651189,9.815,3.518,0,130.9,23543
0,1404704,0,'11/19/2015 09:10:00.00 PM,15383400,25.86749647,9.818,3.517,0,130.7,23544
0,1404704,0,'11/19/2015 09:25:00.00 PM,15384300,25.70504179,9.815,3.518,0,130.6,23545
0,1404704,0,'11/19/2015 09:40:00.00 PM,15385200,25.81566569,9.817,3.517,0,130.5,23546
0,1404704,0,'11/19/2015 09:55:00.00 PM,15386100,25.815947,9.81,3.517,0,130.4,23547
0,1404704,0,'11/19/2015 10:10:00.00 PM,15387000,25.66973779,9.813,3.517,0,130.3,23548
0,1404704,0,'11/19/2015 10:25:00.00 PM,15387900,25.67051138,9.813,3.517,0,130.2,23549
0,1404704,0,'11/19/2015 10:40:00.00 PM,15388800,25.6774034,9.813,3.517,0,130.2,23550
0,1404704,0,'11/19/2015 10:55:00.00 PM,15389700,25.6081316,9.811,3.517,0,130.1,23551
0,1404704,0,'11/19/2015 11:10:00.00 PM,15390600,25.56087206,9.798,3.517,0,129.9,23552
0,1404704,0,'11/19/2015 11:25:00.00 PM,15391500,25.4975077,9.797,3.517,0,129.9,23553
0,1404704,0,'11/19/2015 11:40:00.00 PM,15392400,25.52824047,9.804,3.517,0,129.8,23554
0,1404704,0,'11/19/2015 11:55:00.00 PM,15393300,25.46719689,9.798,3.517,0,129.6,23555
0,1404704,0,'11/20/2015 12:10:00.00 AM,15394200,25.47310433,9.797,3.517,0,129.5,23556
0,1404704,0,'11/20/2015 12:25:00.00 AM,15395100,25.43477628,9.786,3.517,0,129.2,23557
0,1404704,0,'11/20/2015 12:40:00.00 AM,15396000,25.51058846,9.802,3.517,0,129.2,23558
0,1404704,0,'11/20/2015 12:55:00.00 AM,15396900,25.3663484,9.783,3.517,0,129.1,23559
0,1404704,0,'11/20/2015 01:10:00.00 AM,15397800,25.40024587,9.789,3.517,0,128.7,23560
0,1404704,0,'11/20/2015 01:25:00.00 AM,15398700,25.35812018,9.787,3.517,0,128.8,23561
0,1404704,0,'11/20/2015 01:40:00.00 AM,15399600,25.3692318,9.785,3.517,0,128.6,23562
0,1404704,0,'11/20/2015 01:55:00.00 AM,15400500,25.28455845,9.785,3.517,0,128.5,23563
0,1404704,0,'11/20/2015 02:10:00.00 AM,15401400,25.27647088,9.776,3.517,0,128.4,23564
0,1404704,0,'11/20/2015 02:25:00.00 AM,15402300,25.19186786,9.774,3.517,0,128.3,23565
0,1404704,0,'11/20/2015 02:40:00.00 AM,15403200,25.18708564,9.772,3.517,0,128.2,23566
0,1404704,0,'11/20/2015 02:55:00.00 AM,15404100,25.19657975,9.779,3.517,0,128.2,23567
0,1404704,0,'11/20/2015 03:10:00.00 AM,15405000,25.1405997,9.773,3.517,0,128.1,23568
0,1404704,0,'11/20/2015 03:25:00.00 AM,15405900,25.1087417,9.769,3.517,0,128,23569
0,1404704,0,'11/20/2015 03:40:00.00 AM,15406800,25.12597174,9.763,3.517,0,127.9,23570
0,1404704,0,'11/20/2015 03:55:00.00 AM,15407700,25.05986464,9.77,3.517,0,127.8,23571
0,1404704,0,'11/20/2015 04:10:00.00 AM,15408600,25.05269132,9.769,3.517,0,127.7,23572
0,1404704,0,'11/20/2015 04:25:00.00 AM,15409500,25.08525258,9.754,3.517,0,127.7,23573
0,1404704,0,'11/20/2015 04:40:00.00 AM,15410400,25.01534784,9.761,3.517,0,127.5,23574
0,1404704,0,'11/20/2015 04:55:00.00 AM,15411300,24.98320854,9.762,3.517,0,127.5,23575
0,1404704,0,'11/20/2015 05:10:00.00 AM,15412200,25.01886418,9.763,3.517,0,127.3,23576
0,1404704,0,'11/20/2015 05:25:00.00 AM,15413100,24.98285691,9.758,3.517,0,127.1,23577
0,1404704,0,'11/20/2015 05:40:00.00 AM,15414000,24.96154792,9.75,3.517,0,127.1,23578
0,1404704,0,'11/20/2015 05:55:00.00 AM,15414900,24.89213547,9.753,3.517,0,126.9,23579
0,1404704,0,'11/20/2015 06:10:00.00 AM,15415800,24.91717177,9.754,3.517,0,126.8,23580
0,1404704,0,'11/20/2015 06:25:00.00 AM,15416700,24.88137548,9.741,3.517,0,126.7,23581
0,1404704,0,'11/20/2015 06:40:00.00 AM,15417600,24.81013453,9.74,3.517,0,126.5,23582
0,1404704,0,'11/20/2015 06:55:00.00 AM,15418500,24.85964453,9.738,3.517,0,126.5,23583
0,1404704,0,'11/20/2015 07:10:00.00 AM,15419400,24.75633461,9.733,3.517,0,126.3,23584
0,1404704,0,'11/20/2015 07:25:00.00 AM,15420300,24.74107371,9.729,3.517,0,126.1,23585
0,1404704,0,'11/20/2015 07:40:00.00 AM,15421200,24.79466266,9.726,3.517,0,126.1,23586
0,1404704,0,'11/20/2015 07:55:00.00 AM,15422100,24.73242353,9.729,3.517,0,126,23587
0,1404704,0,'11/20/2015 08:10:00.00 AM,15423000,24.63565399,9.728,3.517,0,125.9,23588
0,1404704,0,'11/20/2015 08:25:00.00 AM,15423900,24.6931109,9.721,3.517,0,125.7,23589
0,1404704,0,'11/20/2015 08:40:00.00 AM,15424800,24.66336271,9.719,3.517,0,125.6,23590
0,1404704,0,'11/20/2015 08:55:00.00 AM,15425700,24.60576514,9.718,3.517,0,125.5,23591
0,1404704,0,'11/20/2015 09:10:00.00 AM,15426600,24.54633908,9.714,3.517,0,125.3,23592
0,1404704,0,'11/20/2015 09:25:00.00 AM,15427500,24.56961722,9.718,3.517,0,125.2,23593
0,1404704,0,'11/20/2015 09:40:00.00 AM,15428400,24.48846021,9.714,3.517,0,125,23594
0,1404704,0,'11/20/2015 09:55:00.00 AM,15429300,24.52158408,9.707,3.517,0,124.9,23595
0,1404704,0,'11/20/2015 10:10:00.00 AM,15430200,24.42875284,9.712,3.517,0,124.8,23596
0,1404704,0,'11/20/2015 10:25:00.00 AM,15431100,24.44478733,9.706,3.517,0,124.6,23597
0,1404704,0,'11/20/2015 10:40:00.00 AM,15432000,24.48663171,9.697,3.517,0,124.5,23598
0,1404704,0,'11/20/2015 10:55:00.00 AM,15432900,24.36025463,9.685,3.517,0,124.3,23599
0,1404704,0,'11/20/2015 11:10:00.00 AM,15433800,24.33472604,9.691,3.517,0,124.1,23600
0,1404704,0,'11/20/2015 11:25:00.00 AM,15434700,24.33775009,9.679,3.517,0,123.9,23601
0,1404704,0,'11/20/2015 11:40:00.00 AM,15435600,24.31109627,9.678,3.517,0,123.8,23602
0,1404704,0,'11/20/2015 11:55:00.00 AM,15436500,24.29787485,9.671,3.517,0,123.7,23603
0,1404704,0,'11/20/2015 12:10:00.00 PM,15437400,24.20785667,9.675,3.517,0,123.6,23604
0,1404704,0,'11/20/2015 12:25:00.00 PM,15438300,24.23134579,9.667,3.517,0,123.5,23605
0,1404704,0,'11/20/2015 12:40:00.00 PM,15439200,24.23718291,9.665,3.517,0,123.4,23606
0,1404704,0,'11/20/2015 12:55:00.00 PM,15440100,24.14146827,9.662,3.517,0,123.2,23607
0,1404704,0,'11/20/2015 01:10:00.00 PM,15441000,24.15342381,9.657,3.517,0,123.1,23608
0,1404704,0,'11/20/2015 01:25:00.00 PM,15441900,24.10876635,9.648,3.517,0,123,23609
0,1404704,0,'11/20/2015 01:40:00.00 PM,15442800,24.14252317,9.65,3.517,0,122.9,23610
0,1404704,0,'11/20/2015 01:55:00.00 PM,15443700,24.09631853,9.644,3.517,0,122.8,23611
0,1404704,0,'11/20/2015 02:10:00.00 PM,15444600,24.10004584,9.643,3.517,0,122.6,23612
0,1404704,0,'11/20/2015 02:25:00.00 PM,15445500,24.01312204,9.639,3.517,0,122.7,23613
0,1404704,0,'11/20/2015 02:40:00.00 PM,15446400,24.06875046,9.637,3.517,0,122.6,23614
0,1404704,0,'11/20/2015 02:55:00.00 PM,15447300,24.07507986,9.633,3.517,0,122.5,23615
0,1404704,0,'11/20/2015 03:10:00.00 PM,15448200,24.00067422,9.633,3.517,0,122.5,23616
0,1404704,0,'11/20/2015 03:25:00.00 PM,15449100,24.00791787,9.629,3.517,0,122.4,23617
0,1404704,0,'11/20/2015 03:40:00.00 PM,15450000,23.88118915,9.627,3.517,0,122.2,23618
0,1404704,0,'11/20/2015 03:55:00.00 PM,15450900,23.85664513,9.617,3.517,0,122.3,23619
0,1404704,0,'11/20/2015 04:10:00.00 PM,15451800,23.88822182,9.625,3.517,0,122.2,23620
0,1404704,0,'11/20/2015 04:25:00.00 PM,15452700,23.84201718,9.614,3.517,0,122.1,23621
0,1404704,0,'11/20/2015 04:40:00.00 PM,15453600,23.86206029,9.614,3.517,0,122,23622
0,1404704,0,'11/20/2015 04:55:00.00 PM,15454500,23.84982344,9.615,3.517,0,122,23623
0,1404704,0,'11/20/2015 05:10:00.00 PM,15455400,23.81627761,9.611,3.517,0,121.9,23624
0,1404704,0,'11/20/2015 05:25:00.00 PM,15456300,23.81381617,9.607,3.517,0,121.8,23625
0,1404704,0,'11/20/2015 05:40:00.00 PM,15457200,23.79546091,9.607,3.517,0,121.8,23626
0,1404704,0,'11/20/2015 05:55:00.00 PM,15458100,23.69046314,9.603,3.517,0,121.7,23627
0,1404704,0,'11/20/2015 06:10:00.00 PM,15459000,23.70558338,9.603,3.517,0,121.8,23628
0,1404704,0,'11/20/2015 06:25:00.00 PM,15459900,23.70002757,9.602,3.517,0,121.6,23629
0,1404704,0,'11/20/2015 06:40:00.00 PM,15460800,23.6771714,9.598,3.517,0,121.7,23630
0,1404704,0,'11/20/2015 06:55:00.00 PM,15461700,23.62069906,9.598,3.516,0,121.7,23631
0,1404704,0,'11/20/2015 07:10:00.00 PM,15462600,23.60072627,9.593,3.517,0,121.6,23632
0,1404704,0,'11/20/2015 07:25:00.00 PM,15463500,23.58616865,9.598,3.517,0,121.6,23633
0,1404704,0,'11/20/2015 07:40:00.00 PM,15464400,23.57639323,9.597,3.516,0,121.5,23634
0,1404704,0,'11/20/2015 07:55:00.00 PM,15465300,23.53672898,9.589,3.517,0,121.5,23635
0,1404704,0,'11/20/2015 08:10:00.00 PM,15466200,23.54291773,9.598,3.517,0,121.5,23636
0,1404704,0,'11/20/2015 08:25:00.00 PM,15467100,23.47048122,9.59,3.517,0,121.4,23637
0,1404704,0,'11/20/2015 08:40:00.00 PM,15468000,23.49052433,9.585,3.516,0,121.6,23638
0,1404704,0,'11/20/2015 08:55:00.00 PM,15468900,23.44192858,9.587,3.517,0,121.5,23639
0,1404704,0,'11/20/2015 09:10:00.00 PM,15469800,23.36133419,9.588,3.517,0,121.5,23640
0,1404704,0,'11/20/2015 09:25:00.00 PM,15470700,23.34206467,9.581,3.517,0,121.5,23641
0,1404704,0,'11/20/2015 09:40:00.00 PM,15471600,23.34297892,9.588,3.516,0,121.5,23642
0,1404704,0,'11/20/2015 09:55:00.00 PM,15472500,23.29304696,9.574,3.517,0,121.5,23643
0,1404704,0,'11/20/2015 10:10:00.00 PM,15473400,23.26034504,9.582,3.517,0,121.4,23644
0,1404704,0,'11/20/2015 10:25:00.00 PM,15474300,23.23748887,9.578,3.517,0,121.4,23645
0,1404704,0,'11/20/2015 10:40:00.00 PM,15475200,23.21428106,9.577,3.517,0,121.3,23646
0,1404704,0,'11/20/2015 10:55:00.00 PM,15476100,23.19086227,9.571,3.516,0,121.3,23647
0,1404704,0,'11/20/2015 11:10:00.00 PM,15477000,23.1643491,9.569,3.517,0,121.2,23648
0,1404704,0,'11/20/2015 11:25:00.00 PM,15477900,23.07587811,9.565,3.517,0,121,23649
0,1404704,0,'11/20/2015 11:40:00.00 PM,15478800,23.10161768,9.566,3.516,0,121,23650
0,1404704,0,'11/20/2015 11:55:00.00 PM,15479700,23.04648155,9.558,3.516,0,121.1,23651
0,1404704,0,'11/21/2015 12:10:00.00 AM,15480600,23.0279153,9.559,3.516,0,121.1,23652
0,1404704,0,'11/21/2015 12:25:00.00 AM,15481500,22.97186492,9.556,3.516,0,121,23653
0,1404704,0,'11/21/2015 12:40:00.00 AM,15482400,22.9762955,9.55,3.516,0,121,23654
0,1404704,0,'11/21/2015 12:55:00.00 AM,15483300,22.96539487,9.551,3.516,0,120.9,23655
0,1404704,0,'11/21/2015 01:10:00.00 AM,15484200,22.95308769,9.547,3.517,0,120.8,23656
0,1404704,0,'11/21/2015 01:25:00.00 AM,15485100,22.90723468,9.546,3.516,0,120.9,23657
0,1404704,0,'11/21/2015 01:40:00.00 AM,15486000,22.86285854,9.547,3.516,0,120.8,23658
0,1404704,0,'11/21/2015 01:55:00.00 AM,15486900,22.88480047,9.541,3.516,0,120.8,23659
0,1404704,0,'11/21/2015 02:10:00.00 AM,15487800,22.84569882,9.532,3.516,0,120.7,23660
0,1404704,0,'11/21/2015 02:25:00.00 AM,15488700,22.82685127,9.535,3.517,0,120.6,23661
0,1404704,0,'11/21/2015 02:40:00.00 AM,15489600,22.82889074,9.532,3.517,0,120.6,23662
0,1404704,0,'11/21/2015 02:55:00.00 AM,15490500,22.77473918,9.54,3.516,0,120.4,23663
0,1404704,0,'11/21/2015 03:10:00.00 AM,15491400,22.73795832,9.534,3.516,0,120.5,23664
0,1404704,0,'11/21/2015 03:25:00.00 AM,15492300,22.72874552,9.519,3.516,0,120.4,23665
0,1404704,0,'11/21/2015 03:40:00.00 AM,15493200,22.68092336,9.521,3.516,0,120.4,23666
0,1404704,0,'11/21/2015 03:55:00.00 AM,15494100,22.62916291,9.517,3.516,0,120.2,23667
0,1404704,0,'11/21/2015 04:10:00.00 AM,15495000,22.68570558,9.514,3.516,0,120.2,23668
0,1404704,0,'11/21/2015 04:25:00.00 AM,15495900,22.61812162,9.513,3.516,0,120.3,23669
0,1404704,0,'11/21/2015 04:40:00.00 AM,15496800,22.61172189,9.507,3.517,0,120.2,23670
0,1404704,0,'11/21/2015 04:55:00.00 AM,15497700,22.61650411,9.515,3.516,0,120.2,23671
0,1404704,0,'11/21/2015 05:10:00.00 AM,15498600,22.51741379,9.52,3.516,0,120.1,23672
0,1404704,0,'11/21/2015 05:25:00.00 AM,15499500,22.54083258,9.503,3.516,0,120.1,23673
0,1404704,0,'11/21/2015 05:40:00.00 AM,15500400,22.48914245,9.496,3.516,0,120,23674
0,1404704,0,'11/21/2015 05:55:00.00 AM,15501300,22.46262929,9.493,3.516,0,120,23675
0,1404704,0,'11/21/2015 06:10:00.00 AM,15502200,22.39736611,9.492,3.516,0,119.9,23676
0,1404704,0,'11/21/2015 06:25:00.00 AM,15503100,22.44997048,9.489,3.516,0,119.9,23677
0,1404704,0,'11/21/2015 06:40:00.00 AM,15504000,22.41994098,9.489,3.516,0,119.8,23678
0,1404704,0,'11/21/2015 06:55:00.00 AM,15504900,22.38611384,9.491,3.516,0,119.7,23679
0,1404704,0,'11/21/2015 07:10:00.00 AM,15505800,22.35376356,9.476,3.516,0,119.6,23680
0,1404704,0,'11/21/2015 07:25:00.00 AM,15506700,22.28399947,9.479,3.516,0,119.4,23681
0,1404704,0,'11/21/2015 07:40:00.00 AM,15507600,22.33801037,9.477,3.516,0,119.3,23682
0,1404704,0,'11/21/2015 07:55:00.00 AM,15508500,22.24989102,9.479,3.516,0,119.2,23683
0,1404704,0,'11/21/2015 08:10:00.00 AM,15509400,22.27436471,9.46,3.516,0,119.1,23684
0,1404704,0,'11/21/2015 08:25:00.00 AM,15510300,22.23842777,9.461,3.516,0,119,23685
0,1404704,0,'11/21/2015 08:40:00.00 AM,15511200,22.16064644,9.466,3.516,0,118.9,23686
0,1404704,0,'11/21/2015 08:55:00.00 AM,15512100,22.12020858,9.461,3.516,0,118.8,23687
0,1404704,0,'11/21/2015 09:10:00.00 AM,15513000,22.09383607,9.461,3.516,0,118.8,23688
0,1404704,0,'11/21/2015 09:25:00.00 AM,15513900,22.10241593,9.454,3.516,0,118.8,23689
0,1404704,0,'11/21/2015 09:40:00.00 AM,15514800,22.01591409,9.446,3.516,0,118.7,23690
0,1404704,0,'11/21/2015 09:55:00.00 AM,15515700,22.03546491,9.446,3.516,0,118.7,23691
0,1404704,0,'11/21/2015 10:10:00.00 AM,15516600,21.97751571,9.441,3.516,0,118.7,23692
0,1404704,0,'11/21/2015 10:25:00.00 AM,15517500,21.98982288,9.441,3.516,0,118.7,23693
0,1404704,0,'11/21/2015 10:40:00.00 AM,15518400,21.98475936,9.437,3.517,0,118.7,23694
0,1404704,0,'11/21/2015 10:55:00.00 AM,15519300,21.94952568,9.439,3.516,0,118.6,23695
0,1404704,0,'11/21/2015 11:10:00.00 AM,15520200,21.87322121,9.432,3.516,0,118.6,23696
0,1404704,0,'11/21/2015 11:25:00.00 AM,15521100,21.86070306,9.422,3.515,0,118.7,23697
0,1404704,0,'11/21/2015 11:40:00.00 AM,15522000,21.81477973,9.432,3.516,0,118.5,23698
0,1404704,0,'11/21/2015 11:55:00.00 AM,15522900,21.81660822,9.429,3.516,0,118.6,23699
0,1404704,0,'11/21/2015 12:10:00.00 PM,15523800,21.81245895,9.427,3.516,0,118.5,23700
0,1404704,0,'11/21/2015 12:25:00.00 PM,15524700,21.74023342,9.418,3.516,0,118.5,23701
0,1404704,0,'11/21/2015 12:40:00.00 PM,15525600,21.7256758,9.416,3.516,0,118.7,23702
0,1404704,0,'11/21/2015 12:55:00.00 PM,15526500,21.71772888,9.411,3.516,0,118.7,23703
0,1404704,0,'11/21/2015 01:10:00.00 PM,15527400,21.72082326,9.408,3.516,0,118.8,23704
0,1404704,0,'11/21/2015 01:25:00.00 PM,15528300,21.6574589,9.412,3.516,0,118.8,23705
0,1404704,0,'11/21/2015 01:40:00.00 PM,15529200,21.63565762,9.408,3.516,0,118.9,23706
0,1404704,0,'11/21/2015 01:55:00.00 PM,15530100,21.6450814,9.406,3.516,0,118.9,23707
0,1404704,0,'11/21/2015 02:10:00.00 PM,15531000,21.66097523,9.4,3.516,0,119,23708
0,1404704,0,'11/21/2015 02:25:00.00 PM,15531900,21.60801923,9.409,3.516,0,119,23709
0,1404704,0,'11/21/2015 02:40:00.00 PM,15532800,21.64838675,9.397,3.516,0,119.1,23710
0,1404704,0,'11/21/2015 02:55:00.00 PM,15533700,21.58016986,9.405,3.516,0,119.2,23711
0,1404704,0,'11/21/2015 03:10:00.00 PM,15534600,21.58769481,9.392,3.516,0,119.2,23712
0,1404704,0,'11/21/2015 03:25:00.00 PM,15535500,21.52172837,9.39,3.516,0,119.2,23713
0,1404704,0,'11/21/2015 03:40:00.00 PM,15536400,21.50688943,9.396,3.516,0,119,23714
0,1404704,0,'11/21/2015 03:55:00.00 PM,15537300,21.50576421,9.398,3.516,0,118.9,23715
0,1404704,0,'11/21/2015 04:10:00.00 PM,15538200,21.46785812,9.392,3.516,0,119,23716
0,1404704,0,'11/21/2015 04:25:00.00 PM,15539100,21.45688715,9.398,3.516,0,119,23717
0,1404704,0,'11/21/2015 04:40:00.00 PM,15540000,21.43360901,9.403,3.516,0,119,23718
0,1404704,0,'11/21/2015 04:55:00.00 PM,15540900,21.40836173,9.383,3.516,0,119,23719
0,1404704,0,'11/21/2015 05:10:00.00 PM,15541800,21.38220019,9.405,3.516,0,119,23720
0,1404704,0,'11/21/2015 05:25:00.00 PM,15542700,21.33620653,9.4,3.516,0,118.9,23721
0,1404704,0,'11/21/2015 05:40:00.00 PM,15543600,21.33908993,9.403,3.516,0,119,23722
0,1404704,0,'11/21/2015 05:55:00.00 PM,15544500,21.30533311,9.394,3.516,0,119,23723
0,1404704,0,'11/21/2015 06:10:00.00 PM,15545400,21.2581439,9.392,3.516,0,119,23724
0,1404704,0,'11/21/2015 06:25:00.00 PM,15546300,21.22340251,9.401,3.516,0,118.9,23725
0,1404704,0,'11/21/2015 06:40:00.00 PM,15547200,21.21411938,9.396,3.516,0,119.1,23726
0,1404704,0,'11/21/2015 06:55:00.00 PM,15548100,21.18655132,9.401,3.516,0,119.1,23727
0,1404704,0,'11/21/2015 07:10:00.00 PM,15549000,21.15307581,9.408,3.516,0,119.1,23728
0,1404704,0,'11/21/2015 07:25:00.00 PM,15549900,21.12438251,9.416,3.516,0,119.1,23729
0,1404704,0,'11/21/2015 07:40:00.00 PM,15550800,21.12142879,9.408,3.516,0,119,23730
0,1404704,0,'11/21/2015 07:55:00.00 PM,15551700,21.11172371,9.407,3.516,0,118.9,23731
0,1404704,0,'11/21/2015 08:10:00.00 PM,15552600,21.04224093,9.404,3.516,0,118.9,23732
0,1404704,0,'11/21/2015 08:25:00.00 PM,15553500,21.02986343,9.408,3.516,0,118.8,23733
0,1404704,0,'11/21/2015 08:40:00.00 PM,15554400,21.00771052,9.399,3.516,0,118.7,23734
0,1404704,0,'11/21/2015 08:55:00.00 PM,15555300,20.97135161,9.405,3.516,0,118.6,23735
0,1404704,0,'11/21/2015 09:10:00.00 PM,15556200,20.94047819,9.412,3.516,0,118.5,23736
0,1404704,0,'11/21/2015 09:25:00.00 PM,15557100,20.89244506,9.417,3.516,0,118.6,23737
0,1404704,0,'11/21/2015 09:40:00.00 PM,15558000,20.88084115,9.414,3.516,0,118.7,23738
0,1404704,0,'11/21/2015 09:55:00.00 PM,15558900,20.86340013,9.404,3.516,0,118.7,23739
0,1404704,0,'11/21/2015 10:10:00.00 PM,15559800,20.83210475,9.407,3.516,0,118.7,23740
0,1404704,0,'11/21/2015 10:25:00.00 PM,15560700,20.808264,9.4,3.516,0,118.8,23741
0,1404704,0,'11/21/2015 10:40:00.00 PM,15561600,20.78730664,9.406,3.516,0,118.8,23742
0,1404704,0,'11/21/2015 10:55:00.00 PM,15562500,20.72858384,9.408,3.516,0,118.9,23743
0,1404704,0,'11/21/2015 11:10:00.00 PM,15563400,20.77900809,9.421,3.516,0,119,23744
0,1404704,0,'11/21/2015 11:25:00.00 PM,15564300,20.77120183,9.419,3.516,0,119.1,23745
0,1404704,0,'11/21/2015 11:40:00.00 PM,15565200,20.71852713,9.409,3.516,0,119,23746
0,1404704,0,'11/21/2015 11:55:00.00 PM,15566100,20.69911696,9.411,3.516,0,119.2,23747
0,1404704,0,'11/22/2015 12:10:00.00 AM,15567000,20.61950713,9.407,3.516,0,119.3,23748
0,1404704,0,'11/22/2015 12:25:00.00 AM,15567900,20.62063236,9.413,3.516,0,119.4,23749
0,1404704,0,'11/22/2015 12:40:00.00 AM,15568800,20.61134924,9.416,3.516,0,119.4,23750
0,1404704,0,'11/22/2015 12:55:00.00 AM,15569700,20.60741094,9.415,3.516,0,119.4,23751
0,1404704,0,'11/22/2015 01:10:00.00 AM,15570600,20.54482018,9.412,3.516,0,119.4,23752
0,1404704,0,'11/22/2015 01:25:00.00 AM,15571500,20.49144221,9.424,3.516,0,119.4,23753
0,1404704,0,'11/22/2015 01:40:00.00 AM,15572400,20.49938913,9.411,3.516,0,119.4,23754
0,1404704,0,'11/22/2015 01:55:00.00 AM,15573300,20.47400119,9.418,3.516,0,119.4,23755
0,1404704,0,'11/22/2015 02:10:00.00 AM,15574200,20.46619493,9.414,3.516,0,119.4,23756
0,1404704,0,'11/22/2015 02:25:00.00 AM,15575100,20.42505381,9.411,3.516,0,119.4,23757
0,1404704,0,'11/22/2015 02:40:00.00 AM,15576000,20.38538955,9.417,3.516,0,119.4,23758
0,1404704,0,'11/22/2015 02:55:00.00 AM,15576900,20.34115405,9.409,3.516,0,119.5,23759
0,1404704,0,'11/22/2015 03:10:00.00 AM,15577800,20.30134914,9.42,3.516,0,119.5,23760
0,1404704,0,'11/22/2015 03:25:00.00 AM,15578700,20.26077064,9.411,3.516,0,119.5,23761
0,1404704,0,'11/22/2015 03:40:00.00 AM,15579600,20.25880149,9.415,3.516,0,119.4,23762
0,1404704,0,'11/22/2015 03:55:00.00 AM,15580500,20.21069803,9.42,3.516,0,119.5,23763
0,1404704,0,'11/22/2015 04:10:00.00 AM,15581400,20.2282797,9.416,3.516,0,119.5,23764
0,1404704,0,'11/22/2015 04:25:00.00 AM,15582300,20.20078196,9.419,3.516,0,119.5,23765
0,1404704,0,'11/22/2015 04:40:00.00 AM,15583200,20.18158277,9.425,3.516,0,119.5,23766
0,1404704,0,'11/22/2015 04:55:00.00 AM,15584100,20.12925971,9.421,3.516,0,119.6,23767
0,1404704,0,'11/22/2015 05:10:00.00 AM,15585000,20.11646025,9.417,3.516,0,119.5,23768
0,1404704,0,'11/22/2015 05:25:00.00 AM,15585900,20.07116985,9.428,3.516,0,119.6,23769
0,1404704,0,'11/22/2015 05:40:00.00 AM,15586800,20.08418029,9.414,3.516,0,119.6,23770
0,1404704,0,'11/22/2015 05:55:00.00 AM,15587700,20.0526036,9.415,3.516,0,119.6,23771
0,1404704,0,'11/22/2015 06:10:00.00 AM,15588600,19.99985858,9.42,3.516,0,119.7,23772
